"Year","Season","Stratum","centroid_longitude","centroid_latitude","centroid_latitude_Median","centroid_longitude_Median","centroid_latitude_Quantile_05","centroid_longitude_Quantile_05","centroid_latitude_Quantile_95","centroid_longitude_Quantile_95","Period"
2016,"Spring","USA",-68.6693585911545,43.2211567467369,43.6319363774258,-68.6570368287933,41.1448478433234,-70.1949766956193,44.2332227463371,-67.4729280741926,"During Warming"
2016,"Summer","Canada",-61.1875349335164,44.2078484385741,44.2009341986261,-61.2234051432512,42.5857204208372,-66.5462063482792,46.9905655063743,-53.9746459003028,"During Warming"
2016,"Summer","USA",-68.7197967764849,43.2310912459556,43.5986658466598,-68.6570368287933,41.1459348269233,-70.3309481704578,44.2324570041542,-67.473018760684,"During Warming"
2017,"Fall","Canada",-59.5029379405758,44.4702254193242,44.2666148227242,-59.9134993716449,42.6479633053852,-66.5320619483793,47.215563627955,-50.5302121962748,"During Warming"
2017,"Fall","USA",-68.7722758391472,43.173034066178,43.4756206608786,-68.6570368287933,41.1678060128307,-70.3433499416283,44.2296810636075,-67.472953804071,"During Warming"
2017,"Spring","Canada",-59.4599997589566,44.3072715419305,44.2009341986261,-59.9463585105774,42.610085928981,-66.5261009551732,47.1814922885605,-49.4148133338258,"During Warming"
2017,"Spring","USA",-68.7355198019026,43.0853496644185,43.4441613634692,-68.7868685215416,40.958525160626,-70.3010466683187,44.233832113935,-67.436317936625,"During Warming"
2017,"Summer","Canada",-60.0347339580415,44.4345501874393,44.2858521485587,-60.8371488010445,42.7152441718966,-66.4880867141614,47.1810251567177,-51.15867594516,"During Warming"
2017,"Summer","USA",-68.7380484335968,43.1678035366111,43.5361824346027,-68.6570368287933,41.048293169898,-70.3365540254862,44.2312769309114,-67.4729139130766,"During Warming"
2018,"Fall","Canada",-58.7562608899961,44.4686761863079,44.2725784784078,-59.331858737383,42.6700099778502,-66.4774258146802,47.2146034586238,-50.5299896642365,"During Warming"
2018,"Fall","USA",-68.6204069113374,43.3292172947879,43.6961248423044,-68.6136429203861,41.2037835610989,-70.2934330980941,44.234882731981,-67.4729114201612,"During Warming"
2018,"Spring","Canada",-59.3700019206525,44.4315834732097,44.2853225636869,-59.6248327880473,42.5785872445293,-66.575436188618,47.2153966448102,-50.3071950892491,"During Warming"
2018,"Spring","USA",-68.6099396260747,43.3427371355486,43.7270355196086,-68.6136429203861,41.1650216520608,-70.1338017490975,44.2375579640886,-67.4729016240856,"During Warming"
2018,"Summer","Canada",-59.6526362166893,44.3142618742498,44.2115947817603,-59.9134993716449,42.6074827813192,-66.3087824100814,47.2127869429976,-50.4799042586586,"During Warming"
2018,"Summer","USA",-68.6812850844658,43.210298696979,43.6644239317582,-68.6570368287933,40.9590139411679,-70.3157063542057,44.2332785063277,-67.4645265147923,"During Warming"
2019,"Fall","Canada",-58.9545187022896,44.4627432112394,44.2666148227242,-59.4064697315508,42.6204136258177,-66.5526309072815,47.4369407141337,-49.9054996029523,"During Warming"
2019,"Fall","USA",-68.6743956798517,43.2105082325805,43.5652780587241,-68.6570368287933,41.147345618803,-70.2961202991255,44.2324679656479,-67.4383391864758,"During Warming"
2019,"Spring","Canada",-59.0520287524629,44.4022910002267,44.2666148227242,-59.6549172889027,42.6835529174234,-66.3370760898429,47.2108050461777,-50.272402322246,"During Warming"
2019,"Spring","USA",-68.7427881146789,43.0265384638903,43.3451125841171,-68.7443716833873,40.9096195469945,-70.3382478542239,44.2074448017458,-67.4352801172892,"During Warming"
2019,"Summer","Canada",-60.5892590497503,44.3944135622741,44.2115947817603,-60.5827523953298,42.4126206563549,-66.657417857146,47.4378183754666,-51.184572276662,"During Warming"
2019,"Summer","USA",-68.7403738581996,43.0983590760646,43.4441613634692,-68.6570368287933,40.9115178093091,-70.3393717668565,44.2289164423295,-67.4593644168117,"During Warming"
2020,"Fall","Canada",-59.5059791023442,44.4660764437149,44.2666148227242,-59.7405151720744,42.6193997375496,-66.5772603850256,47.4228280236955,-50.5038762153828,"During Warming"
2020,"Fall","USA",-68.6652257028116,43.2286980458966,43.6644239317582,-68.6570368287933,41.1000566947209,-70.3319383284663,44.2335426175239,-67.4390030967833,"During Warming"
2020,"Spring","Canada",-59.2366492319449,44.4834831206684,44.2597944582447,-59.7517969293841,42.5849458522181,-66.6714096973558,47.4404407566993,-49.788481781734,"During Warming"
2020,"Spring","USA",-68.6520938875209,43.2299692966772,43.6644239317582,-68.6570368287933,41.1274075440043,-70.302917290807,44.2345487072179,-67.4376410322885,"During Warming"
2020,"Summer","Canada",-60.2995603018663,44.3494422013285,44.2597944582447,-60.209694788847,42.60568695954,-66.6737734875945,47.1811153134086,-52.4309225952931,"During Warming"
2020,"Summer","USA",-68.7010866391633,43.2002308496511,43.5986658466598,-68.6570368287933,41.1353159113157,-70.3353178896847,44.2332432792595,-67.4728967804756,"During Warming"
2021,"Fall","Canada",-59.6351202568081,44.5750606748603,44.2725784784078,-59.7747698272133,42.6373503821575,-66.638541632062,47.4404571490941,-50.3010762286185,"During Warming"
2021,"Fall","USA",-68.6404388252085,43.3057541640175,43.6961248423044,-68.6197094525069,41.2025061306177,-70.2862359680046,44.2347215823524,-67.4704711076334,"During Warming"
2021,"Spring","Canada",-59.8594201354266,44.4021290299238,44.2666148227242,-59.7405151720744,42.5834056460094,-66.6714144678774,47.2127415808586,-51.5954242012615,"During Warming"
2021,"Spring","USA",-68.7241980617959,43.1185733697905,43.4441613634692,-68.6570368287933,40.9300020320454,-70.3329576488356,44.2294503432057,-67.4370535370066,"During Warming"
2021,"Summer","Canada",-58.5062898410157,44.6588391367406,44.4239217773823,-59.018841649139,42.6857741856289,-66.5202886713462,47.4395972904432,-49.8463530997668,"During Warming"
2021,"Summer","USA",-68.6954909791334,43.1913987632335,43.6319363774258,-68.6570368287933,40.9590149881229,-70.3336886289414,44.2334298489172,-67.4698067894931,"During Warming"
2022,"Fall","Canada",-58.6574511833046,44.6095074519507,44.3523401332815,-59.331858737383,42.7118858202083,-66.5250126864527,47.4395556269845,-49.904991867227,"During Warming"
2022,"Fall","USA",-68.6427287292666,43.3493527859743,43.6961248423044,-68.6136429203861,41.4139766307103,-70.3148349891395,44.2350274607362,-67.472898667835,"During Warming"
2022,"Spring","Canada",-59.3332343687148,44.4779886721464,44.2776847112,-59.6248327880473,42.5814266476016,-66.5948089147732,47.2155246256332,-50.2699479221342,"During Warming"
2022,"Spring","USA",-68.7097971099658,43.0920830398084,43.4441613634692,-68.6570368287933,40.9185616861556,-70.3354032571096,44.2312644900478,-67.4366293540654,"During Warming"
2022,"Summer","Canada",-58.9813728378626,44.5502694362445,44.2878532677804,-59.3408063900826,42.65969621372,-66.5220471633897,47.4286817518182,-49.9358485628503,"During Warming"
2022,"Summer","USA",-68.6958284519486,43.1720441150047,43.5986658466598,-68.6570368287933,40.9496287780735,-70.3344821545876,44.2329295334934,-67.438809360441,"During Warming"
2023,"Fall","Canada",-58.8786236541078,44.6127131787553,44.3504851169803,-59.331858737383,42.7807516021876,-66.63617030237,47.4394709157841,-50.227069305644,"During Warming"
2023,"Fall","USA",-68.6338540741058,43.3453809443693,43.6961248423044,-68.6136429203861,41.3854455848178,-70.3058159056596,44.2346401738363,-67.4683244921748,"During Warming"
2023,"Spring","Canada",-59.5483274130274,44.3471839680453,44.2597944582447,-59.9243259044931,42.5850477027995,-66.6815681108886,47.2015618928985,-50.3787392390132,"During Warming"
2023,"Spring","USA",-68.6222070066626,43.2278058215023,43.6644239317582,-68.6136429203861,40.9587242312542,-70.2958220407977,44.2362107084058,-67.4374646333644,"During Warming"
2023,"Summer","Canada",-60.1198879205144,44.5300099982544,44.2725784784078,-59.9919922206209,42.6350755208334,-66.6635520960816,47.4387007301413,-50.8473122203735,"During Warming"
2023,"Summer","USA",-68.6866084719728,43.1963972928037,43.6319363774258,-68.6570368287933,40.9513232946338,-70.3325915478598,44.2343888593859,-67.4729151790115,"During Warming"
