"Year","Lat","Lon","Abundance","Swept","Pred_TF"
52,46.7116666666667,-52.405,0,0.02495039321808,FALSE
52,46.8266666666667,-52.535,0,0.02495039321808,FALSE
52,47.0416666666667,-52.1583333333333,0,0.02183159406582,FALSE
52,47.7566666666667,-51.7233333333333,0,0.02495039321808,FALSE
52,47.7783333333333,-51.6566666666667,0,0.02495039321808,FALSE
52,47.765,-51.9133333333333,0,0.02495039321808,FALSE
53,45.9216666666667,-54.0166666666667,0,0.02495039321808,FALSE
53,45.8183333333333,-54.1266666666667,0,0.02495039321808,FALSE
53,45.6566666666667,-54.2283333333333,0,0.02495039321808,FALSE
53,45.3983333333333,-54.3683333333333,0,0.02495039321808,FALSE
53,45.485,-53.8166666666667,0,0.02495039321808,FALSE
53,45.8016666666667,-53.5683333333333,0,0.02495039321808,FALSE
53,45.5683333333333,-53.4533333333333,0,0.02495039321808,FALSE
53,45.3966666666667,-53.2616666666667,0,0.02495039321808,FALSE
53,45.785,-52.9583333333333,0,0.02183159406582,FALSE
53,45.91,-52.8266666666667,0,0.02495039321808,FALSE
53,45.9383333333333,-52.465,0,0.02495039321808,FALSE
53,45.8516666666667,-52.3166666666667,0,0.02495039321808,FALSE
53,45.5666666666667,-51.995,0,0.02495039321808,FALSE
53,45.3783333333333,-52.3033333333333,0,0.02495039321808,FALSE
53,45.4316666666667,-52.53,0,0.02495039321808,FALSE
53,45.225,-52.6983333333333,0,0.02495039321808,FALSE
53,44.965,-52.49,0,0.02495039321808,FALSE
53,44.8966666666667,-52.6233333333333,0,0.02495039321808,FALSE
53,44.8566666666667,-52.8683333333333,0,0.02495039321808,FALSE
53,44.8266666666667,-53.1466666666667,0,0.02495039321808,FALSE
53,44.6883333333333,-53.53,0,0.02495039321808,FALSE
53,44.7616666666667,-53.6633333333333,0,0.02495039321808,FALSE
53,44.9766666666667,-53.8266666666667,0,0.02495039321808,FALSE
53,45.0516666666667,-53.66,0,0.02495039321808,FALSE
53,45.2733333333333,-53.775,0,0.02495039321808,FALSE
53,45.2033333333333,-53.915,0,0.02495039321808,FALSE
53,44.8633333333333,-54.3766666666667,0,0.02806919237034,FALSE
53,44.7866666666667,-54.3216666666667,0,0.02495039321808,FALSE
53,45.9533333333333,-51.505,0,0.02495039321808,FALSE
53,45.77,-51.1516666666667,0,0.02806919237034,FALSE
53,45.3016666666667,-51.15,0,0.02495039321808,FALSE
53,45.1816666666667,-51.24,0,0.02495039321808,FALSE
53,45.1066666666667,-51.7416666666667,0,0.02495039321808,FALSE
53,45.0233333333333,-51.6266666666667,0,0.02495039321808,FALSE
53,44.9366666666667,-51.3533333333333,0,0.02495039321808,FALSE
53,44.7983333333333,-51.3133333333333,0,0.02495039321808,FALSE
53,44.5416666666667,-51.1916666666667,0,0.02495039321808,FALSE
53,44.4883333333333,-51.2516666666667,0,0.02495039321808,FALSE
53,44.1933333333333,-51.3166666666667,0,0.02495039321808,FALSE
53,44.1483333333333,-51.2183333333333,0,0.02495039321808,FALSE
53,43.9366666666667,-51.115,0,0.02495039321808,FALSE
53,43.76,-51.5383333333333,0,0.02806919237034,FALSE
53,43.9516666666667,-51.5133333333333,0,0.02495039321808,FALSE
53,44.1833333333333,-52.0716666666667,0,0.02495039321808,FALSE
53,44.4483333333333,-51.8116666666667,0,0.02495039321808,FALSE
53,44.4783333333333,-52.4733333333333,0,0.02495039321808,FALSE
53,44.4166666666667,-52.9716666666667,0,0.02495039321808,FALSE
53,44.505,-53.0233333333333,0,0.02806919237034,FALSE
53,44.4633333333333,-53.4283333333333,0,0.02806919237034,FALSE
53,44.6533333333333,-54.0233333333333,1,0.02495039321808,FALSE
53,44.7266666666667,-54.0166666666667,0,0.02806919237034,FALSE
53,44.7266666666667,-54.3083333333333,1,0.01871279491356,FALSE
53,44.5316666666667,-53.78,2,0.02806919237034,FALSE
53,44.375,-53.3883333333333,0,0.01871279491356,FALSE
53,44.205,-52.96,0,0.01871279491356,FALSE
53,44.095,-52.9333333333333,0,0.0311879915226,FALSE
53,44.1333333333333,-52.8833333333333,0,0.02806919237034,FALSE
53,44.0383333333333,-52.7133333333333,1,0.01871279491356,FALSE
53,44.1066666666667,-52.585,0,0.02495039321808,FALSE
53,43.9516666666667,-52.4083333333333,0,0.02495039321808,FALSE
53,43.8566666666667,-52.4233333333333,0,0.02806919237034,FALSE
53,43.825,-52.4266666666667,0,0.02806919237034,FALSE
53,43.73,-52.3683333333333,0,0.02806919237034,FALSE
53,43.6233333333333,-52.2033333333333,0,0.02183159406582,FALSE
53,43.6416666666667,-51.8783333333333,0,0.02495039321808,FALSE
53,43.5083333333333,-51.9083333333333,0,0.02806919237034,FALSE
53,43.3783333333333,-51.5416666666667,0,0.02806919237034,FALSE
53,43.31,-51.56,0,0.0311879915226,FALSE
53,43.2483333333333,-51.5016666666667,0,0.02495039321808,FALSE
53,43.2033333333333,-51.3366666666667,0,0.02806919237034,FALSE
53,43.2216666666667,-51.3133333333333,0,0.02806919237034,FALSE
53,43.1683333333333,-51.2633333333333,0,0.02806919237034,FALSE
53,43.07,-51.3066666666667,0,0.02183159406582,FALSE
53,43.1516666666667,-51.2466666666667,0,0.02495039321808,FALSE
53,43.3716666666667,-51.175,0,0.02495039321808,FALSE
53,42.9616666666667,-50.8583333333333,0,0.02806919237034,FALSE
53,42.97,-50.7083333333333,0,0.02495039321808,FALSE
53,42.84,-50.5033333333333,0,0.02806919237034,FALSE
53,42.8933333333333,-50.2233333333333,0,0.02806919237034,FALSE
53,42.76,-50.0583333333333,0,0.02183159406582,FALSE
53,42.8816666666667,-49.9616666666667,0,0.02495039321808,FALSE
53,43.15,-50.0266666666667,0,0.02495039321808,FALSE
53,43.2066666666667,-49.7816666666667,0,0.02495039321808,FALSE
53,43.2766666666667,-49.4266666666667,3,0.02183159406582,FALSE
53,43.3233333333333,-49.32,0,0.02495039321808,FALSE
53,43.3733333333333,-49.42,0,0.02495039321808,FALSE
53,43.325,-49.2733333333333,0,0.02495039321808,FALSE
53,43.3483333333333,-49.6566666666667,0,0.02495039321808,FALSE
53,43.4233333333333,-49.75,0,0.02495039321808,FALSE
53,43.3916666666667,-49.8766666666667,0,0.02495039321808,FALSE
53,43.465,-50.1733333333333,0,0.02495039321808,FALSE
53,43.5566666666667,-50.5316666666667,0,0.02495039321808,FALSE
53,43.6033333333333,-50.4716666666667,0,0.02495039321808,FALSE
53,43.6883333333333,-50.4116666666667,1,0.02495039321808,FALSE
53,43.69,-50.1466666666667,0,0.02495039321808,FALSE
53,44.0566666666667,-50.4083333333333,0,0.02495039321808,FALSE
53,44.1,-49.9433333333333,0,0.02495039321808,FALSE
53,43.7066666666667,-49.4133333333333,0,0.02806919237034,FALSE
53,43.6216666666667,-49.3466666666667,0,0.02806919237034,FALSE
53,43.5016666666667,-49.21,2,0.02806919237034,FALSE
53,43.5333333333333,-49.2166666666667,0,0.02495039321808,FALSE
53,43.6233333333333,-49.0666666666667,0,0.01871279491356,FALSE
53,43.6633333333333,-49.06,0,0.02806919237034,FALSE
53,43.79,-49.28,0,0.02495039321808,FALSE
53,43.86,-48.9666666666667,0,0.02183159406582,FALSE
53,43.905,-49.1066666666667,0,0.02806919237034,FALSE
53,44.125,-48.9916666666667,0,0.02495039321808,FALSE
53,44.2266666666667,-49.295,0,0.02495039321808,FALSE
53,45.96,-49.9283333333333,0,0.02495039321808,FALSE
53,45.9183333333333,-50.51,0,0.02806919237034,FALSE
53,45.6883333333333,-50.7716666666667,0,0.02495039321808,FALSE
53,45.5883333333333,-50.925,0,0.02495039321808,FALSE
53,45.4483333333333,-50.97,0,0.02495039321808,FALSE
53,45.3933333333333,-50.9683333333333,0,0.02495039321808,FALSE
53,45.3533333333333,-50.4666666666667,0,0.02806919237034,FALSE
53,45.2733333333333,-50.7033333333333,0,0.02806919237034,FALSE
53,45.225,-49.98,0,0.02495039321808,FALSE
53,44.885,-49.8183333333333,0,0.02806919237034,FALSE
53,44.6883333333333,-49.6483333333333,0,0.02806919237034,FALSE
53,44.7466666666667,-50.0933333333333,0,0.02495039321808,FALSE
53,44.8633333333333,-50.2983333333333,0,0.02495039321808,FALSE
53,44.855,-50.4233333333333,0,0.02495039321808,FALSE
53,44.5583333333333,-50.685,0,0.02495039321808,FALSE
53,44.4283333333333,-50.8766666666667,0,0.02495039321808,FALSE
53,44.2633333333333,-50.5133333333333,0,0.02495039321808,FALSE
53,44.3583333333333,-50.0716666666667,0,0.02806919237034,FALSE
53,44.4116666666667,-49.2516666666667,0,0.02495039321808,FALSE
53,44.3533333333333,-49.1083333333333,0,0.02495039321808,FALSE
53,44.795,-49.04,0,0.02183159406582,FALSE
53,44.8833333333333,-49.265,0,0.02806919237034,FALSE
53,44.8916666666667,-49.125,0,0.02495039321808,FALSE
53,45.3916666666667,-49.65,0,0.02495039321808,FALSE
53,45.5633333333333,-49.7766666666667,0,0.0311879915226,FALSE
53,45.6466666666667,-49.6383333333333,0,0.02806919237034,FALSE
53,45.9016666666667,-49.155,0,0.02495039321808,FALSE
53,45.5316666666667,-48.9583333333333,0,0.02806919237034,FALSE
53,45.5733333333333,-48.8383333333333,0,0.02806919237034,FALSE
53,45.43,-48.6966666666667,0,0.02806919237034,FALSE
53,45.4216666666667,-48.6633333333333,0,0.0311879915226,FALSE
53,45.5616666666667,-48.3216666666667,0,0.02806919237034,FALSE
53,45.695,-48.1133333333333,0,0.0311879915226,FALSE
53,45.7866666666667,-47.8983333333333,0,0.02806919237034,FALSE
53,45.9616666666667,-47.7616666666667,0,0.02806919237034,FALSE
53,45.9983333333333,-47.8816666666667,0,0.02806919237034,FALSE
53,46.0233333333333,-47.86,0,0.02806919237034,FALSE
53,46.06,-47.9483333333333,0,0.02495039321808,FALSE
53,46.1533333333333,-48.3466666666667,0,0.02495039321808,FALSE
53,46.245,-48.5983333333333,0,0.02806919237034,FALSE
53,46.3683333333333,-47.9466666666667,0,0.02806919237034,FALSE
53,46.4016666666667,-47.81,0,0.02806919237034,FALSE
53,46.2133333333333,-47.615,0,0.02806919237034,FALSE
53,46.2883333333333,-47.4166666666667,0,0.02806919237034,FALSE
53,46.4483333333333,-47.2583333333333,0,0.0311879915226,FALSE
53,46.4833333333333,-47.13,0,0.02806919237034,FALSE
53,46.555,-47.085,0,0.02183159406582,FALSE
53,46.5866666666667,-47.3,0,0.0311879915226,FALSE
53,46.85,-47.6183333333333,0,0.02806919237034,FALSE
53,46.9516666666667,-47.8433333333333,0,0.02806919237034,FALSE
53,47.2716666666667,-48.02,0,0.02495039321808,FALSE
53,47.35,-48.3783333333333,0,0.02495039321808,FALSE
53,47.1966666666667,-48.4633333333333,0,0.02806919237034,FALSE
53,46.82,-48.8866666666667,0,0.02806919237034,FALSE
53,46.6866666666667,-48.8816666666667,0,0.02495039321808,FALSE
53,46.6083333333333,-48.785,0,0.02495039321808,FALSE
53,46.49,-49.25,0,0.0311879915226,FALSE
53,46.6083333333333,-49.245,0,0.02495039321808,FALSE
53,46.655,-49.5666666666667,0,0.02495039321808,FALSE
53,46.6016666666667,-49.8816666666667,0,0.02495039321808,FALSE
53,46.4816666666667,-49.7083333333333,0,0.02806919237034,FALSE
53,46.4,-49.6166666666667,0,0.02495039321808,FALSE
53,46.3166666666667,-49.8283333333333,0,0.02495039321808,FALSE
53,46.1533333333333,-49.9183333333333,0,0.02495039321808,FALSE
53,46.19,-50.11,0,0.02495039321808,FALSE
53,46.0283333333333,-50.405,0,0.02495039321808,FALSE
53,46.3166666666667,-50.2833333333333,0,0.02495039321808,FALSE
53,46.3983333333333,-50.1833333333333,0,0.02495039321808,FALSE
53,46.525,-50.0833333333333,0,0.02806919237034,FALSE
53,46.5433333333333,-50.4166666666667,0,0.02495039321808,FALSE
53,46.6016666666667,-50.64,0,0.02495039321808,FALSE
53,46.5466666666667,-51.0083333333333,0,0.02495039321808,FALSE
53,46.63,-51.3316666666667,0,0.02495039321808,FALSE
53,46.7616666666667,-50.66,0,0.02495039321808,FALSE
53,46.8616666666667,-50.5033333333333,0,0.02495039321808,FALSE
53,47.0216666666667,-50.2583333333333,0,0.02495039321808,FALSE
53,47.1966666666667,-50.095,0,0.02495039321808,FALSE
53,47.105,-50.405,0,0.02806919237034,FALSE
53,47.275,-50.68,0,0.02806919237034,FALSE
53,47.4383333333333,-51.4783333333333,0,0.02495039321808,FALSE
53,47.1783333333333,-51.69,0,0.02495039321808,FALSE
53,47.0516666666667,-51.7883333333333,0,0.02495039321808,FALSE
53,46.9616666666667,-51.7616666666667,0,0.02495039321808,FALSE
53,47.77,-52.245,0,0.02495039321808,FALSE
53,47.6966666666667,-51.545,0,0.02495039321808,FALSE
53,47.9066666666667,-51.455,0,0.02495039321808,FALSE
53,47.815,-51.2766666666667,0,0.02495039321808,FALSE
53,47.8966666666667,-50.8233333333333,0,0.02495039321808,FALSE
53,48.0216666666667,-50.4166666666667,0,0.02495039321808,FALSE
53,48.0233333333333,-50.1216666666667,0,0.02806919237034,FALSE
53,47.9,-49.9516666666667,0,0.02495039321808,FALSE
53,47.7683333333333,-50.3083333333333,0,0.02495039321808,FALSE
53,47.65,-50.06,0,0.02495039321808,FALSE
53,47.63,-49.86,0,0.02495039321808,FALSE
53,47.8566666666667,-49.545,0,0.02495039321808,FALSE
53,47.65,-49.3933333333333,0,0.02495039321808,FALSE
53,47.48,-49.3316666666667,0,0.02495039321808,FALSE
53,47.2716666666667,-49.5566666666667,0,0.02495039321808,FALSE
53,47.115,-49.3916666666667,0,0.02495039321808,FALSE
53,47.6916666666667,-48.945,0,0.02495039321808,FALSE
53,47.6116666666667,-48.6366666666667,0,0.02495039321808,FALSE
53,47.535,-48.5516666666667,0,0.02495039321808,FALSE
53,47.7233333333333,-48.0466666666667,0,0.02806919237034,FALSE
53,47.5983333333333,-48.0933333333333,0,0.02495039321808,FALSE
53,47.4933333333333,-48.1383333333333,0,0.02495039321808,FALSE
53,47.4083333333333,-47.9866666666667,0,0.02495039321808,FALSE
53,47.275,-47.785,0,0.02495039321808,FALSE
53,47.0333333333333,-47.6016666666667,0,0.02495039321808,FALSE
53,46.82,-47.3816666666667,0,0.02495039321808,FALSE
53,46.815,-47.255,0,0.02806919237034,FALSE
53,47.315,-47.18,0,0.02495039321808,FALSE
53,47.5216666666667,-47.1633333333333,0,0.02806919237034,FALSE
53,47.5666666666667,-47.11,0,0.0311879915226,FALSE
53,47.5533333333333,-47.365,0,0.02806919237034,FALSE
53,47.63,-47.62,0,0.02806919237034,FALSE
53,47.83,-47.1716666666667,0,0.02806919237034,FALSE
53,48.08,-46.9633333333333,0,0.02495039321808,FALSE
53,48.0783333333333,-47.0566666666667,0,0.02806919237034,FALSE
53,48.03,-48.025,0,0.02495039321808,FALSE
53,47.97,-48.3916666666667,1,0.02806919237034,FALSE
53,48.1383333333333,-48.6033333333333,0,0.02806919237034,FALSE
53,48.13,-48.735,0,0.02495039321808,FALSE
53,48.145,-49.0766666666667,0,0.02806919237034,FALSE
53,48.18,-49.225,0,0.02495039321808,FALSE
53,48.2383333333333,-49.8316666666667,0,0.02806919237034,FALSE
53,48.295,-49.9916666666667,0,0.02495039321808,FALSE
53,48.595,-49.865,0,0.02495039321808,FALSE
53,48.6133333333333,-49.675,0,0.02495039321808,FALSE
53,48.9866666666667,-50.01,0,0.02495039321808,FALSE
53,49.0483333333333,-50.0866666666667,0,0.02806919237034,FALSE
53,49.19,-49.98,0,0.02495039321808,FALSE
53,49.0316666666667,-50.2883333333333,0,0.02495039321808,FALSE
53,48.9633333333333,-50.3933333333333,0,0.02495039321808,FALSE
53,48.86,-50.9483333333333,0,0.02495039321808,FALSE
53,48.91,-50.51,0,0.02806919237034,FALSE
53,48.5783333333333,-50.635,0,0.02806919237034,FALSE
53,48.55,-50.845,0,0.02806919237034,FALSE
53,48.615,-51.2083333333333,0,0.02495039321808,FALSE
53,48.5333333333333,-51.3216666666667,0,0.02495039321808,FALSE
53,48.3666666666667,-51.3,0,0.02495039321808,FALSE
53,48.3633333333333,-51.165,0,0.02495039321808,FALSE
53,48.2083333333333,-51.3133333333333,0,0.02495039321808,FALSE
53,48.1333333333333,-51.3616666666667,0,0.02495039321808,FALSE
53,48.9383333333333,-51.6833333333333,0,0.02806919237034,FALSE
53,48.9816666666667,-51.605,0,0.02495039321808,FALSE
53,49.0966666666667,-51.235,0,0.02495039321808,FALSE
53,48.95,-51.135,0,0.02495039321808,FALSE
52,47.7783333333333,-51.89,0,0.02495039321808,FALSE
52,47.7783333333333,-51.1783333333333,0,0.02495039321808,FALSE
52,48.0783333333333,-50.8283333333333,0,0.02495039321808,FALSE
52,48.14,-50.2583333333333,0,0.02806919237034,FALSE
52,48.23,-49.8883333333333,0,0.02495039321808,FALSE
52,47.8583333333333,-49.1183333333333,0,0.02495039321808,FALSE
52,47.8983333333333,-48.6366666666667,0,0.02806919237034,FALSE
52,47.815,-48.6833333333333,0,0.02495039321808,FALSE
52,47.7,-48.7316666666667,0,0.02495039321808,FALSE
52,46.9266666666667,-48.1533333333333,0,0.02806919237034,FALSE
52,46.4533333333333,-48.2716666666667,0,0.02495039321808,FALSE
52,46.3916666666667,-48.215,0,0.02495039321808,FALSE
52,46.4616666666667,-48.1333333333333,0,0.02806919237034,FALSE
52,46.51,-48.1216666666667,0,0.02495039321808,FALSE
52,46.4966666666667,-47.4266666666667,0,0.02806919237034,FALSE
52,46.4966666666667,-47.32,0,0.02495039321808,FALSE
52,46.6183333333333,-47.15,0,0.02806919237034,FALSE
52,46.7233333333333,-47.3016666666667,0,0.02806919237034,FALSE
52,46.8083333333333,-47.4266666666667,0,0.02806919237034,FALSE
52,46.9033333333333,-47.7833333333333,0,0.02806919237034,FALSE
52,47.205,-47.425,0,0.02806919237034,FALSE
52,47.4233333333333,-47.7533333333333,0,0.02806919237034,FALSE
52,47.5166666666667,-47.795,0,0.02495039321808,FALSE
52,47.6416666666667,-47.5483333333333,0,0.02495039321808,FALSE
52,47.7483333333333,-47.5533333333333,0,0.02806919237034,FALSE
52,47.6533333333333,-47.345,1,0.02806919237034,FALSE
52,47.6683333333333,-47.1316666666667,0,0.02495039321808,FALSE
52,47.6583333333333,-47.0716666666667,0,0.02495039321808,FALSE
52,47.8033333333333,-46.9566666666667,0,0.02806919237034,FALSE
52,47.8166666666667,-47.14,0,0.02183159406582,FALSE
52,47.9883333333333,-46.9066666666667,0,0.02495039321808,FALSE
52,48.1083333333333,-46.7566666666667,0,0.02183159406582,FALSE
52,48.0583333333333,-47.5833333333333,0,0.02806919237034,FALSE
52,48.055,-48.6166666666667,0,0.02495039321808,FALSE
52,48.1366666666667,-48.6633333333333,0,0.02183159406582,FALSE
52,48.4033333333333,-49.6783333333333,0,0.02806919237034,FALSE
52,48.52,-49.6133333333333,0,0.02183159406582,FALSE
52,48.6216666666667,-49.77,0,0.02806919237034,FALSE
52,48.6666666666667,-49.905,0,0.02806919237034,FALSE
52,48.6066666666667,-50.27,0,0.02495039321808,FALSE
52,48.84,-50.0666666666667,0,0.02806919237034,FALSE
52,48.8933333333333,-50.2866666666667,0,0.02495039321808,FALSE
52,48.9533333333333,-50.02,0,0.02806919237034,FALSE
52,49.1583333333333,-49.9766666666667,0,0.02806919237034,FALSE
52,49.115,-50.3583333333333,0,0.02806919237034,FALSE
52,49.1183333333333,-50.8083333333333,0,0.02495039321808,FALSE
52,48.955,-51.18,0,0.02495039321808,FALSE
52,48.8733333333333,-51.1183333333333,0,0.02495039321808,FALSE
52,48.6566666666667,-50.99,0,0.02806919237034,FALSE
52,48.4383333333333,-51.245,0,0.02495039321808,FALSE
52,48.7366666666667,-51.505,0,0.0155939957613,FALSE
52,48.635,-51.6833333333333,0,0.02183159406582,FALSE
52,48.9766666666667,-51.7266666666667,0,0.02806919237034,FALSE
52,48.98,-51.9466666666667,0,0.02183159406582,FALSE
52,48.9083333333333,-52.08,0,0.02495039321808,FALSE
52,48.8066666666667,-52.2416666666667,0,0.01871279491356,FALSE
52,48.555,-52.3083333333333,0,0.02495039321808,FALSE
52,48.36,-52.0883333333333,0,0.02495039321808,FALSE
52,48.1416666666667,-52.015,0,0.02495039321808,FALSE
51,51.1166666666667,-50.4666666666667,0,0.02495039321808,FALSE
51,51.8383333333333,-51.045,0,0.02495039321808,FALSE
51,51.9983333333333,-51,0,0.02495039321808,FALSE
51,49.0183333333333,-50.18,0,0.02495039321808,FALSE
51,48.0116666666667,-47.57,0,0.02495039321808,FALSE
51,46.6683333333333,-47.2533333333333,0,0.02495039321808,FALSE
51,47.79,-48.1683333333333,0,0.02183159406582,FALSE
51,48.935,-50.0816666666667,0,0.02183159406582,FALSE
51,49.4016666666667,-50.1316666666667,0,0.02495039321808,FALSE
53,44.7633333333333,-54.495,0,0.02495039321808,FALSE
53,44.6116666666667,-54.1216666666667,1,0.02183159406582,FALSE
53,44.2883333333333,-53.4066666666667,0,0.02183159406582,FALSE
53,44.0166666666667,-53,1,0.02495039321808,FALSE
53,43.8483333333333,-52.6166666666667,0,0.02806919237034,FALSE
53,43.6416666666667,-52.385,0,0.02495039321808,FALSE
53,43.615,-52.2483333333333,0,0.02806919237034,FALSE
53,43.3316666666667,-51.785,0,0.02495039321808,FALSE
53,43.22,-51.56,0,0.02806919237034,FALSE
53,42.7333333333333,-50.1116666666667,0,0.02495039321808,FALSE
53,43.175,-49.1883333333333,0,0.02495039321808,FALSE
53,43.21,-49.245,0,0.02495039321808,FALSE
53,43.6166666666667,-49.0466666666667,0,0.01871279491356,FALSE
53,44.1683333333333,-48.8916666666667,0,0.02495039321808,FALSE
53,44.21,-48.895,0,0.02495039321808,FALSE
53,45.1883333333333,-48.6966666666667,0,0.02495039321808,FALSE
53,45.175,-48.6716666666667,0,0.02495039321808,FALSE
53,45.5516666666667,-48.2616666666667,0,0.02495039321808,FALSE
53,45.5483333333333,-48.2133333333333,0,0.02495039321808,FALSE
53,46.315,-46.9066666666667,0,0.02495039321808,FALSE
53,46.0983333333333,-47.4183333333333,0,0.02495039321808,FALSE
53,47.51,-47.0233333333333,0,0.02495039321808,FALSE
53,47.915,-46.8016666666667,0,0.02183159406582,FALSE
53,48.205,-46.6466666666667,0,0.02495039321808,FALSE
53,48.1566666666667,-46.8783333333333,0,0.02495039321808,FALSE
53,48.1616666666667,-47.015,0,0.02183159406582,FALSE
53,48.5333333333333,-49.4533333333333,0,0.02183159406582,FALSE
53,48.6733333333333,-49.54,0,0.0311879915226,FALSE
53,48.9633333333333,-49.8316666666667,0,0.02495039321808,FALSE
53,49.0933333333333,-49.8916666666667,0,0.02495039321808,FALSE
52,47.605,-52.0066666666667,0,0.02495039321808,FALSE
52,47.3283333333333,-52.1133333333333,0,0.02495039321808,FALSE
52,47.3083333333333,-51.8816666666667,0,0.02495039321808,FALSE
52,47.115,-51.665,0,0.02495039321808,FALSE
52,46.8633333333333,-51.78,0,0.02495039321808,FALSE
52,46.7233333333333,-51.4983333333333,0,0.02495039321808,FALSE
52,46.825,-51.1833333333333,0,0.02495039321808,FALSE
52,46.93,-51.2916666666667,0,0.02495039321808,FALSE
52,47.0166666666667,-51.09,0,0.02495039321808,FALSE
52,47.1066666666667,-50.7766666666667,0,0.02495039321808,FALSE
52,47.11,-50.4366666666667,0,0.02495039321808,FALSE
52,47.1083333333333,-50.2983333333333,0,0.02495039321808,FALSE
52,46.92,-50.2283333333333,0,0.02495039321808,FALSE
52,47.0883333333333,-50.0866666666667,0,0.02495039321808,FALSE
52,47.225,-49.9583333333333,0,0.02495039321808,FALSE
52,47.4,-49.81,0,0.02495039321808,FALSE
52,47.265,-49.6366666666667,0,0.02495039321808,FALSE
52,47.0666666666667,-49.6483333333333,0,0.02495039321808,FALSE
52,46.8433333333333,-49.795,0,0.02495039321808,FALSE
52,46.6633333333333,-49.445,0,0.02495039321808,FALSE
52,46.4933333333333,-48.915,0,0.02495039321808,FALSE
52,46.5916666666667,-48.6383333333333,0,0.02495039321808,FALSE
52,46.7316666666667,-48.5966666666667,0,0.02495039321808,FALSE
52,46.8033333333333,-48.5033333333333,0,0.02495039321808,FALSE
52,46.925,-48.8566666666667,0,0.02495039321808,FALSE
52,47.0216666666667,-48.615,0,0.02495039321808,FALSE
52,47.24,-48.5016666666667,0,0.02495039321808,FALSE
52,47.3433333333333,-48.63,0,0.02495039321808,FALSE
52,47.5316666666667,-48.9016666666667,0,0.02495039321808,FALSE
52,47.65,-49.17,0,0.02495039321808,FALSE
52,47.7666666666667,-49.1333333333333,0,0.02495039321808,FALSE
52,47.8183333333333,-49.6916666666667,0,0.02495039321808,FALSE
52,47.6216666666667,-49.7816666666667,0,0.02806919237034,FALSE
52,47.5683333333333,-50.1533333333333,0,0.02495039321808,FALSE
52,47.7633333333333,-50.505,0,0.02495039321808,FALSE
52,47.5266666666667,-50.7583333333333,0,0.02495039321808,FALSE
52,47.3566666666667,-50.58,0,0.02495039321808,FALSE
52,47.3983333333333,-51.24,0,0.02495039321808,FALSE
52,47.5816666666667,-51.2566666666667,0,0.02495039321808,FALSE
52,47.7966666666667,-51.2866666666667,0,0.02495039321808,FALSE
53,49.3633333333333,-52.615,0,0.02495039321808,FALSE
53,49.64,-52.7416666666667,0,0.02495039321808,FALSE
53,50.28,-52.7333333333333,0,0.02495039321808,FALSE
53,50.54,-53.1283333333333,0,0.02495039321808,FALSE
53,50.725,-53.715,0,0.02495039321808,FALSE
53,51.4133333333333,-53.8933333333333,0,0.02183159406582,FALSE
53,51.5683333333333,-53.8833333333333,0,0.02495039321808,FALSE
53,51.8,-54.175,0,0.02183159406582,FALSE
53,52.0233333333333,-54.0533333333333,0,0.02495039321808,FALSE
53,52.1666666666667,-55.07,0,0.02495039321808,FALSE
53,52.0633333333333,-54.9916666666667,0,0.01871279491356,FALSE
53,52.1233333333333,-54.6766666666667,0,0.01871279491356,FALSE
53,52.35,-53.7533333333333,0,0.02495039321808,FALSE
51,44.6855177128369,-58.2969961048135,1,0.0384,TRUE
52,44.6855177128369,-58.2969961048135,1,0.0384,TRUE
53,44.6855177128369,-58.2969961048135,1,0.0384,TRUE
54,44.2445,-59.663333,2,0.0405,FALSE
54,44.240833,-59.369167,2,0.0405,FALSE
54,44.233667,-59.242833,4,0.0405,FALSE
54,44.2735,-59.0515,6,0.0405,FALSE
54,44.411333,-59.289167,1,0.0405,FALSE
54,44.269833,-62.084333,4,0.0405,FALSE
54,44.104167,-62.1015,1,0.0405,FALSE
54,44.703667,-57.303833,1,0.0405,FALSE
54,44.364,-57.492833,1,0.0405,FALSE
54,43.8675,-62.2955,1,0.0405,FALSE
54,44.363333,-61.317833,5,0.0405,FALSE
54,43.440833,-60.232667,4,0.0405,FALSE
54,43.475833,-60.3975,1,0.0405,FALSE
54,43.275333,-60.932333,1,0.0405,FALSE
54,44.8875,-66.778667,1,0.0405,FALSE
54,44.908667,-66.571333,1,0.0405,FALSE
54,43.226333,-65.248333,4,0.0405,FALSE
54,42.815,-65.578833,1,0.0405,FALSE
54,42.513667,-65.735333,4,0.0405,FALSE
54,42.513333,-65.9725,2,0.0405,FALSE
54,41.440333,-66.013667,1,0.0405,FALSE
54,44.084667,-67.276167,1,0.0405,FALSE
54,44.96,-66.094833,2,0.0405,FALSE
55,43.818667,-62.1305,1,0.0405,FALSE
55,43.358167,-61.606667,1,0.0405,FALSE
55,43.246833,-61.7655,1,0.0405,FALSE
55,43.1885,-62.059667,3,0.0405,FALSE
55,43.230167,-61.327333,3,0.0405,FALSE
55,43.3835,-60.874833,1,0.0405,FALSE
55,43.703167,-59.1645,6,0.0405,FALSE
55,43.105333,-63.744333,1,0.0405,FALSE
55,43.951333,-58.721667,2,0.0405,FALSE
55,44.304667,-59.165167,13,0.0405,FALSE
55,44.242667,-59.6145,1,0.0405,FALSE
55,44.307667,-59.5825,1,0.0405,FALSE
