"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","14","Stratum_14"," [count*km2/km2]",32259.9793506636,16185.2065899915,0.555226971961677
"1","15","Stratum_14"," [count*km2/km2]",36910.1046645502,17474.6260302927,0.511030340572025
"1","16","Stratum_14"," [count*km2/km2]",46514.8090722557,24911.3050486879,0.614314226902997
"1","17","Stratum_14"," [count*km2/km2]",27263.625041796,14485.7731221301,0.614578578702488
"1","18","Stratum_14"," [count*km2/km2]",32524.3594206752,16545.0211974882,0.566483968931205
"1","19","Stratum_14"," [count*km2/km2]",59436.7852084191,31894.9373764675,0.59443664097076
"1","20","Stratum_14"," [count*km2/km2]",17097.0895737816,9832.67920687022,0.696800578198637
"1","21","Stratum_14"," [count*km2/km2]",67055.3037286904,33212.4083881374,0.532183533062448
"1","22","Stratum_14"," [count*km2/km2]",57497.3091929127,30730.2004202032,0.601709200459956
"1","23","Stratum_14"," [count*km2/km2]",48061.2393001206,24746.2761679811,0.573503500777863
"1","24","Stratum_14"," [count*km2/km2]",46541.0205940876,22791.6952978287,0.531402330475834
"1","25","Stratum_14"," [count*km2/km2]",12236.750470755,7287.30690788921,0.723786610959533
"1","26","Stratum_14"," [count*km2/km2]",26941.510229203,14309.0155056895,0.606379381618541
"1","27","Stratum_14"," [count*km2/km2]",39961.211457494,19392.1400940809,0.523087788768627
"1","28","Stratum_14"," [count*km2/km2]",14024.0992821938,8511.75211916144,0.730025784863478
"1","29","Stratum_14"," [count*km2/km2]",24718.5034270057,13093.8199576919,0.598063285689847
"1","30","Stratum_14"," [count*km2/km2]",45057.9378123001,21945.3828754599,0.522533531239908
"1","31","Stratum_14"," [count*km2/km2]",26740.9361565178,15385.4550389982,0.656704872301901
"1","32","Stratum_14"," [count*km2/km2]",26156.4868768796,13708.2193697563,0.573678241929612
"1","33","Stratum_14"," [count*km2/km2]",37712.629674816,18934.5912713448,0.547040083435598
"1","34","Stratum_14"," [count*km2/km2]",7083.11467359346,4436.27870402801,0.755933018812809
"1","35","Stratum_14"," [count*km2/km2]",29658.0904815856,15823.512193038,0.58956554153259
"1","36","Stratum_14"," [count*km2/km2]",36917.5516338818,18718.7559819266,0.55232409380648
"1","37","Stratum_14"," [count*km2/km2]",18033.604903111,10945.905757498,0.703511056556647
"1","38","Stratum_14"," [count*km2/km2]",33378.3215212153,17116.4915144431,0.56621960002285
"1","39","Stratum_14"," [count*km2/km2]",31735.3574937312,16487.4490584909,0.575658171940166
"1","40","Stratum_14"," [count*km2/km2]",5365.26994365132,3361.76068914104,0.764564779787031
"1","41","Stratum_14"," [count*km2/km2]",25534.7557850506,13765.1192922493,0.606105429920599
"1","42","Stratum_14"," [count*km2/km2]",31301.5428893141,16108.8828632917,0.577194086678326
"1","43","Stratum_14"," [count*km2/km2]",17070.355825279,10180.1336521146,0.729487815282639
"1","44","Stratum_14"," [count*km2/km2]",27959.187310878,15127.1519277741,0.622429624644277
"1","45","Stratum_14"," [count*km2/km2]",31331.7978566693,16258.6841527629,0.584386537638651
"1","46","Stratum_14"," [count*km2/km2]",8293.76832782264,4982.34257738114,0.747916660273306
"1","47","Stratum_14"," [count*km2/km2]",25368.4695607378,13536.0459248689,0.61721392344434
"1","48","Stratum_14"," [count*km2/km2]",5172.2210435647,3210.82493297584,0.779185205288969
"1","49","Stratum_14"," [count*km2/km2]",29655.2366191189,16994.3442751192,0.711502291638269
"1","50","Stratum_14"," [count*km2/km2]",30495.8501748401,16086.8076807231,0.617215675001147
"1","51","Stratum_14"," [count*km2/km2]",53652.4283676009,26774.4548645562,0.559977067231214
"1","52","Stratum_14"," [count*km2/km2]",27971.123021392,15652.538611212,0.684499388494952
"1","53","Stratum_14"," [count*km2/km2]",48101.8269789146,24703.0519885658,0.572461151776226
"1","54","Stratum_14"," [count*km2/km2]",59368.4522290832,27982.2984673635,0.516825196297205
"1","55","Stratum_14"," [count*km2/km2]",25749.0470450402,14876.1449928677,0.730414953378641
"1","56","Stratum_14"," [count*km2/km2]",61864.6071024414,29951.7479891869,0.551694590472871
"1","57","Stratum_14"," [count*km2/km2]",84149.7623199856,38564.5578042527,0.504799653937192
"1","58","Stratum_14"," [count*km2/km2]",35047.2402426885,19827.7707994077,0.716663320770081
"1","59","Stratum_14"," [count*km2/km2]",94201.6186543638,43250.657071269,0.525352149024637
"1","60","Stratum_14"," [count*km2/km2]",95636.0832744848,43538.3258188469,0.503135730931988
"1","61","Stratum_14"," [count*km2/km2]",38630.169868983,21864.8897490782,0.728747474831483
"1","62","Stratum_14"," [count*km2/km2]",80549.2461719976,37636.2388597977,0.536141420774617
"1","63","Stratum_14"," [count*km2/km2]",107143.535456354,45094.5490728295,0.450562865985852
"1","64","Stratum_14"," [count*km2/km2]",60017.0495289038,33631.5226409105,0.721239076239433
"1","65","Stratum_14"," [count*km2/km2]",105166.066862117,48107.8128581492,0.524291922369781
"1","66","Stratum_14"," [count*km2/km2]",164868.706757645,66977.5085517856,0.432480799278147
"1","67","Stratum_14"," [count*km2/km2]",34262.2375325388,19267.9984751681,0.741148222348448
"1","68","Stratum_14"," [count*km2/km2]",103749.052691852,46515.439221366,0.509545233077837
"1","69","Stratum_14"," [count*km2/km2]",162089.650414213,67233.4350169922,0.453097807933234
"1","70","Stratum_14"," [count*km2/km2]",50264.0480249285,28560.2191218991,0.74785026216376
"1","71","Stratum_14"," [count*km2/km2]",155486.292174643,64699.212540679,0.451113265230112
"1","72","Stratum_14"," [count*km2/km2]",128618.442002197,59320.6360075751,0.559161587969683
"1","73","Stratum_14"," [count*km2/km2]",189840.520780404,84120.1400447415,0.508950179010597
"1","74","Stratum_14"," [count*km2/km2]",176936.007898867,83052.2806238077,0.568224232433095
"1","75","Stratum_14"," [count*km2/km2]",174335.222179819,67649.8598268995,0.415764056674747
"1","76","Stratum_14"," [count*km2/km2]",68151.3602300067,35148.4109379868,0.670672519350416
"1","77","Stratum_14"," [count*km2/km2]",155812.622758693,62867.5509161494,0.451436027671441
"1","78","Stratum_14"," [count*km2/km2]",370961.043504149,136659.026764365,0.389938501974297
"1","79","Stratum_14"," [count*km2/km2]",49117.7844150354,28513.0728208514,0.786813703459432
"1","80","Stratum_14"," [count*km2/km2]",181307.705189581,73253.0940897198,0.43912172368608
"1","81","Stratum_14"," [count*km2/km2]",252451.545601452,89002.5150838501,0.365743165099599
"1","82","Stratum_14"," [count*km2/km2]",142336.657545627,75538.2890958648,0.700257242440657
"1","83","Stratum_14"," [count*km2/km2]",217529.001915515,87968.0090578206,0.448066077021776
"1","84","Stratum_14"," [count*km2/km2]",265056.67877878,92680.8057346699,0.359842298493711
"1","85","Stratum_14"," [count*km2/km2]",278020.07460107,142316.339566874,0.639748114230492
"1","86","Stratum_14"," [count*km2/km2]",403619.086766285,151855.090448694,0.395776335669479
"1","87","Stratum_14"," [count*km2/km2]",343217.293259408,117404.85864286,0.356062000002592
"1","88","Stratum_14"," [count*km2/km2]",71972.9343662163,40849.4200371102,0.789382546348435
"1","89","Stratum_14"," [count*km2/km2]",233433.762274833,88998.8345350059,0.417494491806409
"1","90","Stratum_14"," [count*km2/km2]",269202.562560722,108118.294116406,0.457806500253149
"1","91","Stratum_14"," [count*km2/km2]",174290.411462171,87369.7438513515,0.638877750546053
"1","92","Stratum_14"," [count*km2/km2]",222404.073296861,99943.280109702,0.528558786707004
"1","93","Stratum_14"," [count*km2/km2]",226794.660108447,99068.630744763,0.506014695751804
"1","94","Stratum_14"," [count*km2/km2]",378920.343314811,195288.847535627,0.641943835497176
"1","95","Stratum_14"," [count*km2/km2]",145813.954452176,77427.6050268194,0.703764394200231
"1","96","Stratum_14"," [count*km2/km2]",238607.411523538,104725.871016435,0.506649339858022
"1","97","Stratum_14"," [count*km2/km2]",253204.497086872,139028.76460702,0.714594786803497
"1","98","Stratum_14"," [count*km2/km2]",307876.384911439,158070.434627748,0.640847114339956
"1","99","Stratum_14"," [count*km2/km2]",278093.975015365,131821.368345281,0.556906147247276
"1","100","Stratum_14"," [count*km2/km2]",109017.649927038,65530.2594220762,0.920257521053393
"1","101","Stratum_14"," [count*km2/km2]",235491.967369393,119504.724376784,0.614386309909157
"1","0","Stratum_15"," [count*km2/km2]",16424.2987901501,8178.30517332631,0.614252844923195
"1","1","Stratum_15"," [count*km2/km2]",3199.71409401413,1865.29256324261,0.78159853339518
"1","2","Stratum_15"," [count*km2/km2]",13920.5311020079,7587.53707366056,0.702595436073992
"1","3","Stratum_15"," [count*km2/km2]",15777.3139636868,7999.39304890897,0.588806318991121
"1","4","Stratum_15"," [count*km2/km2]",14794.8354051591,7889.72305096081,0.623566037358513
"1","5","Stratum_15"," [count*km2/km2]",12122.5408085468,6358.46740215912,0.612760840041288
"1","6","Stratum_15"," [count*km2/km2]",17313.1075968702,9013.08368787241,0.5853683307113
"1","7","Stratum_15"," [count*km2/km2]",2237.87192797488,1332.33836838915,0.752099662011514
"1","8","Stratum_15"," [count*km2/km2]",9395.0555008034,4995.22152469819,0.636632202547784
"1","9","Stratum_15"," [count*km2/km2]",11505.7384195369,6061.09700182574,0.590809568295908
"1","10","Stratum_15"," [count*km2/km2]",9496.01864333958,5258.59912779904,0.630422045296652
"1","11","Stratum_15"," [count*km2/km2]",9214.96006500948,4925.91149402623,0.623870085725279
"1","12","Stratum_15"," [count*km2/km2]",11080.6852605833,5814.98459719388,0.583778758581487
"1","13","Stratum_15"," [count*km2/km2]",1437.65805780846,886.881548102866,0.761100366592763
"1","14","Stratum_15"," [count*km2/km2]",8001.33218135509,4366.07563498935,0.633577830888256
"1","15","Stratum_15"," [count*km2/km2]",9135.20505073631,4906.56609311269,0.615189524780732
"1","16","Stratum_15"," [count*km2/km2]",7520.97418796483,4592.42614089825,0.734729505939698
"1","17","Stratum_15"," [count*km2/km2]",7689.61487264955,4256.57147770164,0.659235456674948
"1","18","Stratum_15"," [count*km2/km2]",10217.5933453596,5600.57334090194,0.639003414788127
"1","19","Stratum_15"," [count*km2/km2]",5780.03409655182,3492.99562532073,0.741256789532052
"1","20","Stratum_15"," [count*km2/km2]",8805.87139911464,5010.76390017052,0.689640920266857
"1","21","Stratum_15"," [count*km2/km2]",9498.50350585989,5328.23052747956,0.65462404040164
"1","22","Stratum_15"," [count*km2/km2]",9764.28973064696,5838.63525218989,0.729592689377246
"1","23","Stratum_15"," [count*km2/km2]",12934.1209853172,7256.04237620671,0.649223338295808
"1","24","Stratum_15"," [count*km2/km2]",12742.6866758885,7169.71674197966,0.641440780968215
"1","25","Stratum_15"," [count*km2/km2]",8089.68862335339,4780.99444638192,0.718020030502172
"1","26","Stratum_15"," [count*km2/km2]",10634.9973544162,5918.87015229961,0.64535101987869
"1","27","Stratum_15"," [count*km2/km2]",11039.7184612269,6046.22056124433,0.623556143092444
"1","28","Stratum_15"," [count*km2/km2]",6294.12931156337,3748.54945701006,0.715650991243472
"1","29","Stratum_15"," [count*km2/km2]",7901.69197235734,4455.70105606471,0.667219215265692
"1","30","Stratum_15"," [count*km2/km2]",10463.0232326554,5814.31053984069,0.62587469032332
"1","31","Stratum_15"," [count*km2/km2]",5271.21608215721,3179.34216801797,0.731456168840705
"1","32","Stratum_15"," [count*km2/km2]",6622.04066667479,3685.0293054726,0.646020449594582
"1","33","Stratum_15"," [count*km2/km2]",11373.9645272633,6228.30637558205,0.617894847730666
"1","34","Stratum_15"," [count*km2/km2]",4745.54483735847,2828.1912673991,0.716930969684769
"1","35","Stratum_15"," [count*km2/km2]",7708.08089394263,4310.20976105968,0.648545605142041
"1","36","Stratum_15"," [count*km2/km2]",15345.8376324332,8318.43915665696,0.607089331328646
"1","37","Stratum_15"," [count*km2/km2]",2798.05939965519,1751.15709492805,0.765685406012601
"1","38","Stratum_15"," [count*km2/km2]",10176.218063998,5637.58868137696,0.623723668630304
"1","39","Stratum_15"," [count*km2/km2]",11001.0595111218,6176.57652881778,0.642046379639118
"1","40","Stratum_15"," [count*km2/km2]",16106.2535924395,9478.82324614871,0.693956067438415
"1","41","Stratum_15"," [count*km2/km2]",12021.0275676329,6544.48422330728,0.627740142554577
"1","42","Stratum_15"," [count*km2/km2]",15523.6381588126,8339.84354292493,0.614460497989422
"1","43","Stratum_15"," [count*km2/km2]",13607.9189258918,7844.03210479013,0.701507264090917
"1","44","Stratum_15"," [count*km2/km2]",12242.5184908537,6689.41142483749,0.649167247673098
"1","45","Stratum_15"," [count*km2/km2]",15313.5937935572,8217.09147009757,0.619111149798934
"1","46","Stratum_15"," [count*km2/km2]",11450.7914106687,6482.07972557554,0.689239866895937
"1","47","Stratum_15"," [count*km2/km2]",10428.2017985748,5562.85180144955,0.632347876216443
"1","48","Stratum_15"," [count*km2/km2]",2096.22835071567,1277.89791596001,0.775281392572032
"1","49","Stratum_15"," [count*km2/km2]",9842.30596881255,5532.50564559345,0.70744890034482
"1","50","Stratum_15"," [count*km2/km2]",22479.3253027059,11885.7443506991,0.609723107460019
"1","51","Stratum_15"," [count*km2/km2]",28655.8010204466,15409.5018239127,0.633678151566669
"1","52","Stratum_15"," [count*km2/km2]",27592.8567821636,14934.7025271437,0.635649428248338
"1","53","Stratum_15"," [count*km2/km2]",24945.7341285719,12832.1951807134,0.595147234928484
"1","54","Stratum_15"," [count*km2/km2]",35386.801758913,18516.7547366868,0.615593415723279
"1","55","Stratum_15"," [count*km2/km2]",40619.9159037696,21883.6513141955,0.631196502501361
"1","56","Stratum_15"," [count*km2/km2]",30653.3208062159,15542.3199605814,0.592973677259887
"1","57","Stratum_15"," [count*km2/km2]",31839.8447457701,15496.796122683,0.554852087618143
"1","58","Stratum_15"," [count*km2/km2]",35102.7462477542,18969.9181034339,0.671978136840937
"1","59","Stratum_15"," [count*km2/km2]",34600.1152185387,17346.8744337793,0.580727071338039
"1","60","Stratum_15"," [count*km2/km2]",46296.0767643419,22163.9262096398,0.543608233384044
"1","61","Stratum_15"," [count*km2/km2]",45788.6276221894,24709.4061133729,0.679359514288849
"1","62","Stratum_15"," [count*km2/km2]",33693.2676600023,16456.013463496,0.58533267125324
"1","63","Stratum_15"," [count*km2/km2]",49355.3397761904,22575.5246693685,0.510908546614633
"1","64","Stratum_15"," [count*km2/km2]",22115.4679979819,12414.581792123,0.742916100337881
"1","65","Stratum_15"," [count*km2/km2]",45689.3527191695,22183.1187607621,0.589610801576546
"1","66","Stratum_15"," [count*km2/km2]",66642.151527549,29507.385746089,0.483121634097229
"1","67","Stratum_15"," [count*km2/km2]",19082.2246354814,10662.2167925381,0.745438821966885
"1","68","Stratum_15"," [count*km2/km2]",42483.1727462483,20164.2360596431,0.563774859897812
"1","69","Stratum_15"," [count*km2/km2]",60816.8454567418,27926.648114843,0.520167412308415
"1","70","Stratum_15"," [count*km2/km2]",30263.5934912152,16280.7154612571,0.71643334041343
"1","71","Stratum_15"," [count*km2/km2]",50017.95266234,22902.2943168866,0.533979572704394
"1","72","Stratum_15"," [count*km2/km2]",59736.0484633602,29315.1832644294,0.610573074423291
"1","73","Stratum_15"," [count*km2/km2]",66069.248780338,31338.5772633391,0.565248267580208
"1","74","Stratum_15"," [count*km2/km2]",49674.5714975443,24783.3411641228,0.651111658427938
"1","75","Stratum_15"," [count*km2/km2]",83996.1941952185,35614.6112104989,0.473365867695263
"1","76","Stratum_15"," [count*km2/km2]",49763.4735897832,25346.4652063828,0.660971326528096
"1","77","Stratum_15"," [count*km2/km2]",51964.6978722664,23818.8491500409,0.54729810135955
"1","78","Stratum_15"," [count*km2/km2]",78279.2044708127,32595.0876445746,0.461634775083412
"1","79","Stratum_15"," [count*km2/km2]",15211.6484847028,8439.9194725476,0.767979528283624
"1","80","Stratum_15"," [count*km2/km2]",94963.5729659537,41187.9307923948,0.497027815632808
"1","81","Stratum_15"," [count*km2/km2]",157545.768950348,67790.5725454608,0.473351328115571
"1","82","Stratum_15"," [count*km2/km2]",61690.5639932921,32041.7402634774,0.684296118191659
"1","83","Stratum_15"," [count*km2/km2]",67562.0735262321,29785.7715990306,0.526947714298874
"1","84","Stratum_15"," [count*km2/km2]",92730.2764511742,39599.4290332885,0.49660780535467
"1","85","Stratum_15"," [count*km2/km2]",105485.277593003,46326.1337155657,0.511156106138954
"1","86","Stratum_15"," [count*km2/km2]",67388.8136194318,29161.5416489561,0.502986118495442
"1","87","Stratum_15"," [count*km2/km2]",110632.593330756,45367.195444716,0.458116686000215
"1","88","Stratum_15"," [count*km2/km2]",36761.1641848303,19800.3360790926,0.757927969124455
"1","89","Stratum_15"," [count*km2/km2]",134428.960091983,57857.6672661767,0.498926413549746
"1","90","Stratum_15"," [count*km2/km2]",123994.589871693,55054.0592810869,0.530409864905691
"1","91","Stratum_15"," [count*km2/km2]",41077.4671478403,22028.5894821957,0.758675965801534
"1","92","Stratum_15"," [count*km2/km2]",79955.8641219404,38037.4737379619,0.607946299495966
"1","93","Stratum_15"," [count*km2/km2]",67668.1372665472,34287.9193131246,0.630050556603286
"1","94","Stratum_15"," [count*km2/km2]",141423.070412004,72960.411918993,0.692831750783611
"1","95","Stratum_15"," [count*km2/km2]",55901.7299111416,29385.2626970331,0.742181881677241
"1","96","Stratum_15"," [count*km2/km2]",100569.109873442,47777.3389215016,0.579854849181387
"1","97","Stratum_15"," [count*km2/km2]",137724.131658068,71026.4508929192,0.674175293014178
"1","98","Stratum_15"," [count*km2/km2]",118620.902138831,61655.5171015338,0.706530652429909
"1","99","Stratum_15"," [count*km2/km2]",106694.358078563,53664.3796585253,0.632709416119795
"1","100","Stratum_15"," [count*km2/km2]",53877.3539160583,30642.9283066947,0.891658664668339
"1","101","Stratum_15"," [count*km2/km2]",87265.0957061056,46377.8964963964,0.728372523800656
